conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,start_sec,end_sec,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,transcript_clean
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,05:01-05:03,2.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Dr. Moore is moving on to the next person, Morteza, and inviting them to introduce themselves.'}","Okay. All right, sounds good. Morteza.",False,False,False,2021ABI_2021_05_21_ABI,4.0,301.0,303.0,595.0,1764.0,2065.0,2067.0,34.416666666666664,"okay. all right, sounds good. morteza."
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,06:18-06:19,1.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Dr. Anna Moore is moving through the list of participants and inviting each to introduce themselves, so she is encouraging participation from Paris.'}",Paris.,False,False,False,2021ABI_2021_05_21_ABI,4.0,378.0,379.0,595.0,1764.0,2142.0,2143.0,35.7,paris.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,00:55-01:04,9.0,1,50.0,100.0,0,,No,No,No,"{'acknowledge contribution': ""Dr. Anna Moore acknowledges the previous speaker's contribution by transitioning to the next person, but does not agree or expand on the previous speaker's points."", 'explain or define term or concept': 'Dr. Anna Moore is asking for confirmation on the correct pronunciation of the name, which is a form of clarification to ensure proper communication.'}","Okay. And uh I just don't want to mispronounce your name. Sixian, Sixian, is that the right way to say it?",False,True,False,2021ABI_2021_05_21_ABI,4.0,55.0,64.0,595.0,1764.0,1819.0,1828.0,30.316666666666666,"okay. and uh i just don't want to mispronounce your name. sixian, sixian, is that the right way to say it?"
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,03:14-03:20,6.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Dr. Moore is inviting Sandra to introduce herself, encouraging her to participate in the introductions.'}","Okay. And uh Sandra, do you want to say a couple of words?",False,False,False,2021ABI_2021_05_21_ABI,4.0,194.0,200.0,595.0,1764.0,1958.0,1964.0,32.63333333333333,"okay. and uh sandra, do you want to say a couple of words?"
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,04:37-04:37,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Benjamin agrees with Anna's previous statement about him doing a good job in the last meeting.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,277.0,277.0,595.0,1764.0,2041.0,2041.0,34.016666666666666,yeah.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,04:40-04:41,1.0,0,0.0,0.0,0,,No,No,No,{'None': 'This utterance does not contain any content that can be coded using the provided codebook.'},All right.,False,False,False,2021ABI_2021_05_21_ABI,4.0,280.0,281.0,595.0,1764.0,2044.0,2045.0,34.06666666666667,all right.
2021ABI,2021_05_21_ABI_S4,Molly Bright,07:19-07:21,2.0,0,0.0,0.0,0,,No,No,No,"{'confirm decision': ""Molly confirms that she understands which version of the document to use, following Lisa's clarification.""}",Got it.,False,False,True,2021ABI_2021_05_21_ABI,4.0,439.0,441.0,595.0,1764.0,2203.0,2205.0,36.71666666666667,got it.
2021ABI,2021_05_21_ABI_S4,Sixian You,07:21-07:21,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Sixian You agrees with Lisa Poulikakos's statement about using the version of the document that doesn't say recovery.""}",That makes sense.,False,False,False,2021ABI_2021_05_21_ABI,4.0,441.0,441.0,595.0,1764.0,2205.0,2205.0,36.75,that makes sense.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,07:21-07:23,2.0,0,0.0,0.0,0,,No,No,No,"{'Dr. Anna Moore: Okay.': [{'Code Name': 'All', 'Explanation': 'This utterance is a filler word to signal the end of a discussion or a transition to the next topic.'}]}",Okay.,False,False,False,2021ABI_2021_05_21_ABI,4.0,441.0,443.0,595.0,1764.0,2205.0,2207.0,36.75,okay.
2021ABI,2021_05_21_ABI_S4,Sixian You,07:23-07:23,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': 'Sixian agrees with the previous statement about which slide to use for notes, indicating alignment and understanding.'}",All right.,False,False,False,2021ABI_2021_05_21_ABI,4.0,443.0,443.0,595.0,1764.0,2207.0,2207.0,36.78333333333333,all right.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,08:20-08:21,1.0,0,0.0,0.0,0,,No,No,No,{'None': 'No code applies to this utterance.'},"Well,",False,False,False,2021ABI_2021_05_21_ABI,4.0,500.0,501.0,595.0,1764.0,2264.0,2265.0,37.733333333333334,"well,"
2021ABI,2021_05_21_ABI_S4,Lisa Poulikakos,02:15-02:26,11.0,0,0.0,100.0,0,,No,No,No,"{'expand on existing idea': ""Lisa is expanding on the previous discussion about models to humans by providing a specific example of cell cultures that can reproduce the extracellular environment, building on Crystal's comment about the limitations of model organisms."", 'explain or define term or concept': ""Lisa is explaining the concept of cell cultures that can reproduce the extracellular environment, clarifying what she means by '3D physiologically relevant cell culture models' in response to Anna's question.""}",Mainly cell cultures that can reproduce for example also the extracellular environment. So so that are really physiologically relevant but in vitro.,False,True,False,2021ABI_2021_05_21_ABI,4.0,135.0,146.0,595.0,1764.0,1899.0,1910.0,31.65,mainly cell cultures that can reproduce for example also the extracellular environment. so so that are really physiologically relevant but in vitro.
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:32-01:35,3.0,0,100.0,0.0,0,,No,No,No,"{'express humor': ""Benjamin is making a humorous remark about how people have been convinced that imaging probes are safe, despite potential risks, following Mark's comment about imaging probes being generally benign.""}","Somehow we've convinced people of this. Yeah, it's amazing. But yeah.",False,False,False,2021ABI_2021_05_21_ABI,4.0,92.0,95.0,595.0,1764.0,1856.0,1859.0,30.933333333333334,"somehow we've convinced people of this. yeah, it's amazing. but yeah."
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,01:45-01:49,4.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Dr. Anna Moore is agreeing with Benjamin's comment about Gadolinium, which is a type of MR contrast agent.""}","Yeah, Gadolinium.",False,False,False,2021ABI_2021_05_21_ABI,4.0,105.0,109.0,595.0,1764.0,1869.0,1873.0,31.15,"yeah, gadolinium."
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,01:50-01:52,2.0,0,100.0,0.0,0,,No,No,No,"{'express humor': ""Dr. Anna Moore's statement is a humorous remark in response to the discussion about the safety of Gadolinium, a contrast agent, where Benjamin Bartelle expressed surprise that it's considered okay to inject millimolar amounts into a person, and Dr. Anna Moore's response is a sarcastic comment about the warning label.""}","Well, there's a warning on the label.",False,False,False,2021ABI_2021_05_21_ABI,4.0,110.0,112.0,595.0,1764.0,1874.0,1876.0,31.233333333333334,"well, there's a warning on the label."
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:52-01:56,4.0,0,100.0,0.0,0,,No,No,No,"{'express humor': 'Benjamin is making a humorous comment about the ongoing debate regarding the safety of Gadolinium, which is used in millimolar amounts in people, despite potential risks, following a discussion about the challenges of drug development and imaging technologies.'}","The debate the debate rages, yeah.",False,False,False,2021ABI_2021_05_21_ABI,4.0,112.0,116.0,595.0,1764.0,1876.0,1880.0,31.266666666666666,"the debate the debate rages, yeah."
2021ABI,2021_05_21_ABI_S4,Mark Sellmyer,05:45-05:47,2.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Mark Sellmyer acknowledges Benjamin Bartelle's points about using clinically approved drugs and biologics to bypass some initial safety testing, without necessarily agreeing or expanding on the idea.""}",Good points.,False,False,False,2021ABI_2021_05_21_ABI,4.0,345.0,347.0,595.0,1764.0,2109.0,2111.0,35.15,good points.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,06:26-06:26,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance.'}],Uh.,False,False,False,2021ABI_2021_05_21_ABI,4.0,386.0,386.0,595.0,1764.0,2150.0,2150.0,35.833333333333336,uh.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,07:07-07:09,2.0,0,0.0,0.0,0,,No,No,No,"{'expand on existing idea': ""Dr. Anna Moore is building on Sixian You's point about monitoring early molecular changes induced by drugs, suggesting companion diagnostics as a way to achieve this.""}",With companion diagnostics.,False,False,False,2021ABI_2021_05_21_ABI,4.0,427.0,429.0,595.0,1764.0,2191.0,2193.0,36.516666666666666,with companion diagnostics.
2021ABI,2021_05_21_ABI_S4,Sixian You,07:09-07:12,3.0,0,0.0,0.0,0,,No,No,No,"{'expand on existing idea': ""Sixian You is building on Dr. Anna Moore's prior statement, where she mentioned the need for image-guided properties in drugs, and Sixian You is now adding 'companion diagnostics' as a related concept.""}",Companion diagnostics.,False,False,False,2021ABI_2021_05_21_ABI,4.0,429.0,432.0,595.0,1764.0,2193.0,2196.0,36.55,companion diagnostics.
2021ABI,2021_05_21_ABI_S4,Molly Bright,07:12-07:20,8.0,0,100.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Molly is inviting herself to contribute to the discussion, which encourages participation from others.'}",Can I weigh in on a completely different take on on I guess yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,432.0,440.0,595.0,1764.0,2196.0,2204.0,36.6,can i weigh in on a completely different take on on i guess yeah.
2021ABI,2021_05_21_ABI_S4,Molly Bright,07:20-07:20,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it is just a filler word.'}],Um.,False,False,False,2021ABI_2021_05_21_ABI,4.0,440.0,440.0,595.0,1764.0,2204.0,2204.0,36.733333333333334,um.
2021ABI,2021_05_21_ABI_S4,Molly Bright,08:45-08:46,1.0,0,100.0,0.0,0,,No,No,No,"{'express frustration': 'Molly expresses frustration about the huge cost associated with long-term and ambiguous treatments, building on her previous points about the challenges in evaluating drug efficacy in the brain due to human variability and lack of imaging markers.'}",And that is a huge cost.,False,False,False,2021ABI_2021_05_21_ABI,4.0,525.0,526.0,595.0,1764.0,2289.0,2290.0,38.15,and that is a huge cost.
2021ABI,2021_05_21_ABI_S4,Molly Bright,08:46-08:46,0.0,0,100.0,0.0,0,,No,No,No,"{'express humor': 'The speaker is making a self-deprecating remark, acknowledging that their previous comments were negative or pessimistic, which is a form of humor.'}","Sorry, downer.",False,False,False,2021ABI_2021_05_21_ABI,4.0,526.0,526.0,595.0,1764.0,2290.0,2290.0,38.166666666666664,"sorry, downer."
2021ABI,2021_05_21_ABI_S4,Molly Bright,00:51-00:51,0.0,0,0.0,0.0,0,,Yes,No,No,"[{'express agreement': ""Molly simply says 'Yeah', which expresses agreement with the previous statement made by Benjamin about Biogen Idec spending a billion dollars on a drug that reduces Alzheimer's plaques.""}]",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,51.0,51.0,595.0,1764.0,1815.0,1815.0,30.25,yeah.
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:06-01:06,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Benjamin agrees with Molly's statement about Biogen Idec spending a billion dollars on a drug that reduces Alzheimer's plaques but doesn't do anything else, indicating agreement with her point about the wrong metrics being used.""}]",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,66.0,66.0,595.0,1764.0,1830.0,1830.0,30.5,yeah.
2021ABI,2021_05_21_ABI_S4,Molly Bright,01:11-01:15,4.0,0,100.0,100.0,0,,No,No,No,"{'express humor': 'Molly is making a lighthearted comment, acknowledging that her previous statements might have been negative and asking if anyone has something positive to add, which is a form of humor.'}",Any anything positive to say in this direction to balance what I've done to the conversation?,False,False,False,2021ABI_2021_05_21_ABI,4.0,71.0,75.0,595.0,1764.0,1835.0,1839.0,30.583333333333332,any anything positive to say in this direction to balance what i've done to the conversation?
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:16-01:17,1.0,0,100.0,100.0,0,Open Palms,No,Yes,No,"{'express enthusiasm': 'Benjamin expresses enthusiasm, ending the discussion on a positive note after a somewhat pessimistic exchange about the challenges in drug development and treatment efficacy.'}",It's a world of opportunity.,False,False,False,2021ABI_2021_05_21_ABI,4.0,76.0,77.0,595.0,1764.0,1840.0,1841.0,30.666666666666668,it's a world of opportunity.
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:29-01:29,0.0,0,0.0,100.0,0,,No,No,No,"{'express agreement': ""Benjamin confirms Lisa's summary of the drug's effect on plaques and symptoms in mice versus humans, indicating agreement with her statement.""}",Correct.,False,False,False,2021ABI_2021_05_21_ABI,4.0,89.0,89.0,595.0,1764.0,1853.0,1853.0,30.883333333333333,correct.
2021ABI,2021_05_21_ABI_S4,Lisa Poulikakos,01:34-01:38,4.0,0,100.0,100.0,0,,No,No,No,"{'ask clarifying question': ""Lisa asks a clarifying question about why a drug reduced plaques in Alzheimer's but not symptoms, following Ben's statement about the drug Aducanumab.""}","Okay, interesting. And does are there any ideas why or it's completely unknown?",False,False,False,2021ABI_2021_05_21_ABI,4.0,94.0,98.0,595.0,1764.0,1858.0,1862.0,30.966666666666665,"okay, interesting. and does are there any ideas why or it's completely unknown?"
2021ABI,2021_05_21_ABI_S4,Lisa Poulikakos,03:34-03:34,0.0,0,100.0,100.0,0,,No,No,No,"{'express enthusiasm': ""Lisa expresses surprise and disbelief at the information shared about the Alzheimer's drug Aducanumab not working in humans despite reducing plaques, indicating a strong reaction to the unexpected outcome.""}",That's crazy.,False,False,False,2021ABI_2021_05_21_ABI,4.0,214.0,214.0,595.0,1764.0,1978.0,1978.0,32.96666666666667,that's crazy.
2021ABI,2021_05_21_ABI_S4,Molly Bright,03:51-03:51,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Molly is agreeing with the previous statement made by Lisa about the Alzheimer's drug reducing plaques in mice but not symptoms in humans.""}]",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,231.0,231.0,595.0,1764.0,1995.0,1995.0,33.25,yeah.
2021ABI,2021_05_21_ABI_S4,Molly Bright,06:16-06:16,0.0,0,0.0,0.0,0,,No,No,No,[{'express agreement': 'Molly is agreeing with the previous statement made by Benjamin.'}],Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,376.0,376.0,595.0,1764.0,2140.0,2140.0,35.666666666666664,yeah.
2021ABI,2021_05_21_ABI_S4,Sixian You | MIT,07:41-07:44,3.0,0,100.0,100.0,0,,No,No,No,"{'present new idea': 'Sixian is introducing a new idea of using genetic reporters in human beings, which has not been discussed before in the conversation.'}",Do we see a future in genetic reporters in human beings?,True,False,False,2021ABI_2021_05_21_ABI,4.0,461.0,464.0,595.0,1764.0,2225.0,2228.0,37.083333333333336,do we see a future in genetic reporters in human beings?
2021ABI,2021_05_21_ABI_S4,Mark Sellmyer,07:47-07:47,0.0,0,100.0,100.0,0,,No,No,No,"{'express agreement': ""Mark Sellmyer agrees with Sixian You's question about the future of genetic reporters in human beings.""}",I do.,False,False,False,2021ABI_2021_05_21_ABI,4.0,467.0,467.0,595.0,1764.0,2231.0,2231.0,37.18333333333333,i do.
2021ABI,2021_05_21_ABI_S4,Sixian You | MIT,08:18-08:18,0.0,0,100.0,0.0,0,,No,No,No,"[{'express agreement': ""Sixian agrees with Crystal's point about the need for massive science communication regarding genetic reporters in humans, which was made in the previous turn.""}]",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,498.0,498.0,595.0,1764.0,2262.0,2262.0,37.7,yeah.
2021ABI,2021_05_21_ABI_S4,Crystal Rogers,08:31-08:31,0.0,0,0.0,0.0,0,,No,No,No,[{'express agreement': 'Crystal agrees with the previous statement about the need for science communication regarding genetic reporters in humans.'}],Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,511.0,511.0,595.0,1764.0,2275.0,2275.0,37.916666666666664,yeah.
2021ABI,2021_05_21_ABI_S4,Mark Sellmyer,09:16-09:17,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Mark Sellmyer is agreeing with Crystal Rogers's point about the need for science communication regarding genetic reporters in humans, as well as the challenges in convincing people to accept them, building on the previous discussion about genetic reporters and public perception.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,4.0,556.0,557.0,595.0,1764.0,2320.0,2321.0,38.666666666666664,yeah.
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,01:18-01:46,28.0,0,0.0,0.0,0,,No,No,No,"[{'reject idea': ""Benjamin expresses his lack of success with using nanoparticles to track cells longitudinally, implying a rejection of Dr. Anna Moore's suggestion of using biodegradable labels for cell tracking because they don't persist long enough.""}]","Longitudinally, I've I've had very little success with that. If you're trying to look at something over months, the chances you're going to find that nanoparticle laden T cell or that nanoparticle laden, you know, stem cell and have it persist over the months you need to follow the disease progression or therapy progression. Like we've been trying that for a long time since before I started grad school and it's just without having that genetic persistence, it hasn't worked.",False,False,False,2021ABI_2021_05_21_ABI,4.0,78.0,106.0,595.0,1764.0,1842.0,1870.0,30.7,"longitudinally, i've i've had very little success with that. if you're trying to look at something over months, the chances you're going to find that nanoparticle laden t cell or that nanoparticle laden, you know, stem cell and have it persist over the months you need to follow the disease progression or therapy progression. like we've been trying that for a long time since before i started grad school and it's just without having that genetic persistence, it hasn't worked."
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,04:42-05:00,18.0,0,0.0,0.0,0,,No,No,No,"[{'explain or define term or concept': ""Benjamin is asking for a clear definition of 'theranostic' to ensure everyone has a shared understanding, given that the term has been used frequently in the discussion.""}, {'ask clarifying question': ""Benjamin is asking for a clear definition of 'theranostic' to ensure everyone has a shared understanding, given that the term has been used frequently in the discussion.""}]","We bring up theranostic a lot. We've said that a number of times. Um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout.",False,True,False,2021ABI_2021_05_21_ABI,4.0,282.0,300.0,595.0,1764.0,2046.0,2064.0,34.1,"we bring up theranostic a lot. we've said that a number of times. um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout."
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,05:00-05:13,13.0,0,0.0,0.0,0,,No,No,No,"{'expand on existing idea': 'This utterance expands on the idea of theranostics, which was brought up previously, by specifying the level of complexity needed for a theranostic to function effectively, either as a detectable macromolecular complex or an engineered cell that can change its signal or shape.'}",Or it needs to be uh an engineered cell that uh is detectable and then can change its its signal or shape. You need to have that level of complexity to have a theranostic.,False,False,False,2021ABI_2021_05_21_ABI,4.0,300.0,313.0,595.0,1764.0,2064.0,2077.0,34.4,or it needs to be uh an engineered cell that uh is detectable and then can change its its signal or shape. you need to have that level of complexity to have a theranostic.
